index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
38,2025-11-19,14:35:49,1763591749,3,"Hwy 50 at Ski Run","South Lake Tahoe",-119.95724,38.948564,6256,East,"El Dorado",US-50,,,79.31,,107.47,true,,https://wzmedia.dot.ca.gov/D3/50_Ski_Run_Blvd_ED50_EB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/hwy50atskirun.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atskirun/previous/hwy50atskirun-12.jpg
39,2024-10-07,14:53:11,1728337991,3,"Hwy 51 at T St",Sacramento,-121.472602,38.560102,32,North,Sacramento,SR-51,,,0.09,,0.09,true,,https://wzmedia.dot.ca.gov/D3/51_T_St_SAC51_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/hwy51attst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51attst/previous/hwy51attst-12.jpg
40,2023-10-05,13:19:42,1696537182,3,"Hwy 51 at N St",Sacramento,-121.468902,38.569359,32,Median,Sacramento,SR-51,,,0.77,,0.77,true,,https://wzmedia.dot.ca.gov/D3/51_N_St_SAC51_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/hwy51atnst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atnst/previous/hwy51atnst-12.jpg
41,2024-03-14,07:08:58,1710425338,3,"Hwy 51 at E St",Sacramento,-121.464797,38.578995,36,Median,Sacramento,SR-51,,,1.46,,1.46,true,,https://wzmedia.dot.ca.gov/D3/51_E_St_UC_SAC51_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/hwy51atest.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atest/previous/hwy51atest-12.jpg
43,2025-06-04,06:52:08,1749045128,3,"Hwy 51 at Exposition Blvd",Sacramento,-121.443897,38.597162,45,South,Sacramento,SR-51,,,3.36,,3.36,true,,https://wzmedia.dot.ca.gov/D3/51_Exposition_Blvd_OC_SAC51_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/hwy51atexpositionblvd.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atexpositionblvd/previous/hwy51atexpositionblvd-12.jpg
44,2025-03-25,17:50:13,1742950213,3,"Hwy 51 at Arden",Sacramento,-121.433335,38.604544,42,North,Sacramento,SR-51,,,4.16,R,4.16,true,,https://wzmedia.dot.ca.gov/D3/51_Arden_Way_JNO_SAC51_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/hwy51atarden.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atarden/previous/hwy51atarden-12.jpg
45,2025-08-04,11:36:18,1754332578,3,"Hwy 51 at El Camino Ave",Sacramento,-121.425964,38.611313,45,North,Sacramento,SR-51,,,4.77,,4.77,true,,https://wzmedia.dot.ca.gov/D3/51_El_Camino_OC_SAC51_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/hwy51atelcaminoave.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atelcaminoave/previous/hwy51atelcaminoave-12.jpg
48,2024-05-23,15:23:32,1716503012,3,"Hwy 51 at Watt",Sacramento,-121.383156,38.639835,75,Median,Sacramento,SR-51,,,7.98,,7.98,true,,https://wzmedia.dot.ca.gov/D3/51_Watt_Ave_OC_SAC51_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/hwy51atwatt.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51atwatt/previous/hwy51atwatt-12.jpg
49,2025-07-02,09:07:32,1751472452,3,"Hwy 65 at Pleasant Grove",Roseville,-121.284268,38.78663,183,Median,Placer,SR-65,,R,7.24,,66.95,true,,https://wzmedia.dot.ca.gov/D3/65_Pleasant_Grove_Blvd_OC_PLA65_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/hwy65atpleasantgrove.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy65atpleasantgrove/previous/hwy65atpleasantgrove-12.jpg
51,2025-02-11,18:28:43,1739327323,3,"Hwy 80 at West Capitol","West Sacramento",-121.581819,38.573915,13,West,Yolo,I-80,,,8.94,,81.12,true,,https://wzmedia.dot.ca.gov/D3/80_West_Capitol_Ave_JWO_YOL80_WB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/hwy80atwestcapitol.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atwestcapitol/previous/hwy80atwestcapitol-12.jpg
52,2023-04-17,09:47:57,1681750077,3,"Hwy 80 at Bryte Bend",Sacramento,-121.544722,38.602967,19,Median,Sacramento,I-80,,M,0.36,,84.26,true,,https://wzmedia.dot.ca.gov/D3/80_Bryte_Bend_Bridge_SAC80_EB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/hwy80atbrytebend.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atbrytebend/previous/hwy80atbrytebend-12.jpg
53,2025-06-03,16:54:40,1748994880,3,"Hwy 80 at Truxel",Sacramento,-121.50092,38.634014,16,West,Sacramento,I-80,,M,3.63,,87.53,true,,https://wzmedia.dot.ca.gov/D3/80_Truxel_Rd_OC_SAC80_EB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/hwy80attruxel.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80attruxel/previous/hwy80attruxel-12.jpg
54,2025-09-24,14:40:30,1758750030,3,"Hwy 80 at Northgate",Sacramento,-121.47791,38.640668,22,Median,Sacramento,I-80,,M,4.972,,88.896,true,,https://wzmedia.dot.ca.gov/D3/80_Northgate_Blvd_JWO_SAC80_MD.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/hwy80atnorthgate.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorthgate/previous/hwy80atnorthgate-12.jpg
55,2025-09-24,15:06:14,1758751574,3,"Hwy 80 at Norwood",Sacramento,-121.457075,38.641702,29,West,Sacramento,I-80,,M,6.11,,90.01,true,,https://wzmedia.dot.ca.gov/D3/80_Norwood_Ave_OC_SAC80_WB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/hwy80atnorwood.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atnorwood/previous/hwy80atnorwood-12.jpg
56,2025-09-21,17:50:23,1758502223,3,"Hwy 80 at Raley",Sacramento,-121.429317,38.643198,45,West,Sacramento,I-80,,M,7.62,,91.53,true,,https://wzmedia.dot.ca.gov/D3/80_Raley_Blvd_OC_SAC80_WBy.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/hwy80atraley.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atraley/previous/hwy80atraley-12.jpg
